STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1990,183.713887532552,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1991,199.612720630787,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1992,192.48772515191,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1993,192.257735640914,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1994,204.004742657697,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1995,207.266823097511,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1996,206.556419089988,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1997,213.66620099103,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1998,239.103800455729,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1999,237.77522334346,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2000,257.648157190393,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2001,312.366672092014,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2002,487.359257450811,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2003,510.492576316552,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2004,557.959255642363,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2005,597.892614293981,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2006,633.559253833911,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2007,656.277759693289,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2008,678.437047887733,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2009,716.925907841437,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2010,735.588876229744,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2011,784.903700086807,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2012,826.188874421296,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2013,888.430176225908,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2014,905.479385799198,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2015,898.303510499593,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2016,865.964054609824,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2017,791.649833910763,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2018,937.300374033643,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2019,898.666666666667,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2020,933.777777777778,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2021,972.212074074074,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2022,970.618518518518,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2023,996.288888888889,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2024,1014.50014814815,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2025,1001.85185144105,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2026,1008.92677860406,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2027,1072.12313540426,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,2028,1134.9822953123,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1980,,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1981,,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WB_MPO_GGDBTTOTLCD,"General Government Debt Stock (Millions of Local Currency), Value, Millions USD",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,USD,US dollars,WB_MPO_VINTAGE_SM_2024,Vintage: 2024 Spring Meetings,_Z,Not Applicable,_Z,Not Applicable,1982,,WB_MPO,Macro Poverty Outlook,6,Millions,CUR,Currency,602,CCYY,,O,Missing value,PU,Public
